9, 10, 9
1		
1		
1		
1		
1		
1		
1		
1		
1		
1		
8	
8	
8	
8	
8	
	
8	
23	
23	
23	
26	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1		
1		
1		
1		BlueSpawn
1		
1		
1		
1		
1		Button
1		
8	
23	
23	
23	
8	
	
8	
23	
33	
23	
	
	
	
	Gem Blue
	
	
25	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1		
1		
1		
1		
1		
1		
1		
1		
1		
1		
8	
23	
8	
8	
8	
	
8	
23	
23	
23	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1		
1		
1		
1		
1		
1		
1		
1		
1		
1		
23	
23	
8	
8	
8	
	
8	
8	
23	
8	
	
	
25	
	
	
	
	
	
	
25	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1		
1		
1		
1		
1		
1		
1		
1		
1		
1		
8	
23	
23	
8	
8	
	
8	
8	
23	
8	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1		
1		
1		
1		
1		
1		Bridge
1		
1		
1		
1		
8	
8	
23	
23	
23	
	
23	
23	
23	
8	
	Rock
	
	
	
	
	
	
	
	Character Boy
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1		
1		
1		
1		
1		
1		
1		
1		
1		
1		
8	
8	
23	
8	
8	
	
8	
8	
8	
8	
	
	
	
25	
	
	
	
25	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1		
1		OrangeSpawn
1		
1		
1		
1		
1		
1		
1		
1		
8	
23	
23	
8	
8	
	
8	
8	
8	
8	
26	
	Gem Orange
	
	
	
	
	
	
	
26	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1		
1		
1		
1		
1		
1		
1		
1		
1		
1		
8	
8	
8	
8	
8	
	
8	
8	
8	
8	
	
	
	
	
26	
	
	
	
	Rock
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1		
1		
1		
1		
1		
1		
1		
1		
1		
1		
8	
8	
8	
8	
8	
1	
8	
8	
8	
8	
	
	
23	
23	
23	
23	
23	
23	
23	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
